epoch,co2,temp,humid,count
1759213015,766,20.5726,85.60464,0
1759213045,767,20.68742,85.86557,0
1759213075,762,20.79156,86.15091,0
1759213105,760,20.85565,86.27909,0
1759213135,757,20.9411,86.30503,0
1759213165,753,20.99184,86.43015,0
1759213195,749,21.09598,86.57053,0
1759213225,750,21.15473,86.43473,0
1759213255,751,21.20813,86.53544,0
1759213285,752,21.08263,85.81216,0
1759213315,744,20.90104,84.71503,0
1759213345,739,20.77821,84.44495,0
1759213375,735,20.63401,84.11688,0
1759213405,733,20.60731,83.95819,0
1759213435,742,20.54322,83.57671,0
1759213465,737,20.51385,83.40734,0
1759213495,737,20.46578,83.28985,0
1759213525,731,20.3109,82.90837,0
1759213555,729,20.20409,82.7863,0
1759213585,729,20.32158,83.73846,0
1759213615,723,20.39368,84.82948,0
1759213645,725,20.43908,85.35287,0
1759213675,720,20.54055,85.51614,0
1759213705,719,20.65537,85.75571,0
1759213735,723,20.73281,86.03036,0
1759213765,719,20.80758,86.15091,0
1759213795,719,20.91707,86.27909,0
1759213825,716,20.97314,86.34776,0
1759213855,718,21.06928,86.38743,0
1759213885,714,21.1574,86.50645,0
1759213915,712,21.08797,85.99985,0
1759213945,711,20.86099,84.72877,0
1759213975,711,20.68475,84.37019,0
1759214005,709,20.58862,84.05737,0
1759214035,710,20.46044,83.79034,0
1759214065,704,20.45243,83.63012,0
1759214095,703,20.30022,83.43938,0
1759214125,701,20.24414,83.1693,0
1759214155,701,20.16403,82.95415,0
1759214185,699,20.18006,83.26086,0
1759214215,693,20.29488,84.49073,0
1759214245,692,20.39368,85.09499,0
1759214275,693,20.44976,85.44595,0
1759214305,693,20.56191,85.67788,0
1759214335,691,20.67407,85.79843,0
1759214365,693,20.74083,85.94797,0
1759214395,693,20.86099,85.92966,0
1759214425,687,20.9144,85.92508,0
1759214455,686,20.99718,86.1265,0
1759214485,685,21.09064,86.16922,0
1759214515,687,21.14404,86.2501,0
1759214545,691,21.08263,86.07919,0
1759214575,693,20.91974,85.037,0
1759214605,689,20.75952,84.23895,0
1759214635,688,20.56993,83.91394,0
1759214665,686,20.49783,83.74761,0
1759214695,681,20.41772,83.68353,0
1759214725,676,20.36431,83.28069,0
1759214755,675,20.2121,83.09605,0
1759214785,672,20.21477,83.06096,0
1759214815,669,20.2842,84.30762,0
1759214845,675,20.37499,85.0309,0
1759214875,673,20.46578,85.29183,0
1759214905,672,20.56993,85.68398,0
1759214935,669,20.63935,85.98611,0
1759214965,670,20.78355,86.01511,0
1759214995,670,20.83162,86.03647,0
1759215025,673,20.91707,86.14938,0
1759215055,674,20.99985,86.18906,0
1759215085,673,21.05325,86.25925,0
1759215115,669,21.14939,86.35233,0
1759215145,672,21.12268,85.81674,0
1759215175,664,20.7702,84.47089,0
1759215205,665,20.67674,84.12451,0
1759215235,663,20.58328,83.85138,0
1759215265,660,20.50317,83.65606,0
1759215295,657,20.42573,83.31274,0
1759215325,661,20.36965,83.16624,0
1759215355,659,20.23613,83.07164,0
1759215385,661,20.34028,84.46326,0
1759215415,658,20.48714,85.0782,0
1759215445,655,20.52987,85.53445,0
1759215475,651,20.60731,85.95407,0
1759215505,654,20.70878,85.93729,0
1759215535,650,20.77554,86.11887,0
1759215565,650,20.86099,86.16769,0
1759215595,648,20.97581,86.21652,0
1759215625,643,21.02655,86.29893,0
1759215655,641,21.10933,86.42252,0
1759215685,640,21.21881,86.3798,0
1759215715,639,21.12001,85.73281,0
1759215745,636,20.81025,84.66315,0
1759215775,632,20.7248,84.44495,0
1759215807,636,20.51652,84.0116,0
1759215837,635,20.4097,83.888,0
1759215867,642,20.383,83.78119,0
1759215897,640,20.23079,83.5462,0
1759215927,640,20.19341,83.29748,0
